N,q,N2_func,mobile,n,variance,std,N2,SNP,Nhom1,Nhom2,nhom1,nhom2,log10BF,transcript,Method_A,Method_B
200,0.01,10.0,0.0,3.0,1.98,1.407124727947029,0.0,556_1_1,200,200,4,2,-0.36579964625627265,556,1.0,0.0
300,0.01,10.0,0.0,4.0,2.9699999999999998,1.7233687939614086,0.0,556_1_2,300,300,4,1,-0.30030677404488565,556,1.0,0.0
400,0.01,10.0,0.0,4.0,3.96,1.98997487421324,0.0,556_1_3,400,400,3,4,-0.24317722365739472,556,1.0,0.0
500,0.01,15.0,0.0,6.0,4.95,2.224859546128699,0.0,556_1_4,500,500,4,8,-0.2227274549572813,556,1.0,0.0
600,0.01,15.0,0.0,5.0,5.9399999999999995,2.437211521390788,0.0,556_1_5,600,600,8,8,-0.41264687241633574,556,1.0,0.0
700,0.01,15.0,0.0,4.0,6.93,2.6324893162176366,0.0,556_1_6,700,700,6,5,-0.3966962575967412,556,1.0,0.0
800,0.01,15.0,0.0,7.0,7.92,2.814249455894058,0.0,556_1_7,800,800,5,7,-0.23443585496912095,556,1.0,0.0
900,0.01,15.0,0.0,7.0,8.91,2.98496231131986,0.0,556_1_8,900,900,8,9,-0.33040534578095604,556,1.0,0.0
1000,0.01,20.0,0.0,12.0,9.9,3.146426544510455,0.0,556_1_9,1000,1000,14,11,-0.3351360944177177,556,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,556_2_0,100,100,2,1,-2.0020693046029607,556,0.0,0.0
200,0.01,10.0,0.0,5.0,1.98,1.407124727947029,0.0,556_2_1,200,200,3,2,-0.20435391002114386,556,1.0,0.0
300,0.01,10.0,0.0,2.0,2.9699999999999998,1.7233687939614086,0.0,556_2_2,300,300,1,2,-0.17645335816678542,556,1.0,0.0
400,0.01,10.0,0.0,6.0,3.96,1.98997487421324,0.0,556_2_3,400,400,3,5,-0.1771907701519583,556,1.0,0.0
500,0.01,15.0,0.0,7.0,4.95,2.224859546128699,0.0,556_2_4,500,500,10,5,-0.38378673117586826,556,1.0,0.0
600,0.01,15.0,0.0,9.0,5.9399999999999995,2.437211521390788,0.0,556_2_5,600,600,4,4,-0.16035320961115274,556,1.0,0.0
700,0.01,15.0,0.0,8.0,6.93,2.6324893162176366,0.0,556_2_6,700,700,7,9,-0.2730821942602016,556,1.0,0.0
800,0.01,15.0,0.0,9.0,7.92,2.814249455894058,0.0,556_2_7,800,800,8,11,-0.27630010251009324,556,1.0,0.0
900,0.01,15.0,0.0,8.0,8.91,2.98496231131986,0.0,556_2_8,900,900,10,13,-0.35109104319733114,556,1.0,0.0
1000,0.01,20.0,0.0,7.0,9.9,3.146426544510455,0.0,556_2_9,1000,1000,9,6,-0.35836814629512787,556,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,557_0_0,100,100,0,0,2.118144902771525e-05,557,1.0,1.0
200,0.01,10.0,0.0,3.0,1.98,1.407124727947029,0.0,557_0_1,200,200,1,1,-0.12530456697485415,557,1.0,0.0
300,0.01,10.0,0.0,2.0,2.9699999999999998,1.7233687939614086,0.0,557_0_2,300,300,3,4,-0.39540787731296917,557,1.0,0.0
400,0.01,10.0,0.0,5.0,3.96,1.98997487421324,0.0,557_0_3,400,400,4,5,-0.2553860472605093,557,1.0,0.0
500,0.01,15.0,0.0,6.0,4.95,2.224859546128699,0.0,557_0_4,500,500,5,7,-0.26339091632071515,557,1.0,0.0
600,0.01,15.0,0.0,3.0,5.9399999999999995,2.437211521390788,0.0,557_0_5,600,600,8,7,-0.5590826368284131,557,1.0,0.0
700,0.01,15.0,0.0,8.0,6.93,2.6324893162176366,0.0,557_0_6,700,700,11,6,-0.3745311398895619,557,1.0,0.0
800,0.01,15.0,0.0,5.0,7.92,2.814249455894058,0.0,557_0_7,800,800,11,6,-0.5025873504727731,557,1.0,0.0
900,0.01,15.0,0.0,9.0,8.91,2.98496231131986,0.0,557_0_8,900,900,14,10,-0.4057564407134077,557,1.0,0.0
1000,0.01,20.0,0.0,13.0,9.9,3.146426544510455,0.0,557_0_9,1000,1000,8,13,-0.2092397567435305,557,1.0,0.0
100,0.01,5.0,0.0,2.0,0.99,0.99498743710662,0.0,557_1_0,100,100,1,1,-0.17609190745043563,557,1.0,0.0
200,0.01,10.0,0.0,3.0,1.98,1.407124727947029,0.0,557_1_1,200,200,0,6,0.28467801608766025,557,1.0,0.0
300,0.01,10.0,0.0,3.0,2.9699999999999998,1.7233687939614086,0.0,557_1_2,300,300,2,4,-0.22233566721622583,557,1.0,0.0
400,0.01,10.0,0.0,5.0,3.96,1.98997487421324,0.0,557_1_3,400,400,2,4,-0.14722339761821815,557,1.0,0.0
500,0.01,15.0,0.0,6.0,4.95,2.224859546128699,0.0,557_1_4,500,500,6,5,-0.30059591818466347,557,1.0,0.0
600,0.01,15.0,0.0,6.0,5.9399999999999995,2.437211521390788,0.0,557_1_5,600,600,9,9,-0.39575569866060417,557,1.0,0.0
700,0.01,15.0,0.0,9.0,6.93,2.6324893162176366,0.0,557_1_6,700,700,5,9,-0.19296632293620847,557,1.0,0.0
800,0.01,15.0,0.0,5.0,7.92,2.814249455894058,0.0,557_1_7,800,800,5,6,-0.30075864640060657,557,1.0,0.0
900,0.01,15.0,0.0,10.0,8.91,2.98496231131986,0.0,557_1_8,900,900,3,11,0.050250514428258994,557,1.0,0.0
1000,0.01,20.0,0.0,9.0,9.9,3.146426544510455,0.0,557_1_9,1000,1000,11,11,-0.3459870442968406,557,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,557_2_0,100,100,0,0,2.118144902771525e-05,557,1.0,1.0
200,0.01,10.0,0.0,0.0,1.98,1.407124727947029,0.0,557_2_1,200,200,2,3,-2.001060073236147,557,0.0,0.0
300,0.01,10.0,0.0,0.0,2.9699999999999998,1.7233687939614086,0.0,557_2_2,300,300,4,1,-2.476378730694648,557,0.0,0.0
400,0.01,10.0,0.0,3.0,3.96,1.98997487421324,0.0,557_2_3,400,400,3,5,-0.30048746657168685,557,1.0,0.0
500,0.01,15.0,0.0,3.0,4.95,2.224859546128699,0.0,557_2_4,500,500,7,3,-0.5201205851310674,557,1.0,0.0
600,0.01,15.0,0.0,5.0,5.9399999999999995,2.437211521390788,0.0,557_2_5,600,600,7,3,-0.3792669060955825,557,1.0,0.0
700,0.01,15.0,0.0,7.0,6.93,2.6324893162176366,0.0,557_2_6,700,700,8,6,-0.33037055527681103,557,1.0,0.0
800,0.01,15.0,0.0,8.0,7.92,2.814249455894058,0.0,557_2_7,800,800,7,9,-0.27307170666581565,557,1.0,0.0
900,0.01,15.0,0.0,6.0,8.91,2.98496231131986,0.0,557_2_8,900,900,4,10,-0.22249609397009876,557,1.0,0.0
1000,0.01,20.0,0.0,8.0,9.9,3.146426544510455,0.0,557_2_9,1000,1000,8,12,-0.30081290269175004,557,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,558_0_0,100,100,1,1,-2.004257190751136,558,0.0,0.0
200,0.01,10.0,0.0,2.0,1.98,1.407124727947029,0.0,558_0_1,200,200,3,3,-0.39468387897670304,558,1.0,0.0
300,0.01,10.0,0.0,5.0,2.9699999999999998,1.7233687939614086,0.0,558_0_2,300,300,2,5,-0.1480318091785444,558,1.0,0.0
400,0.01,10.0,0.0,5.0,3.96,1.98997487421324,0.0,558_0_3,400,400,4,7,-0.25560495810656103,558,1.0,0.0
500,0.01,15.0,0.0,6.0,4.95,2.224859546128699,0.0,558_0_4,500,500,4,3,-0.2219976413131325,558,1.0,0.0
600,0.01,15.0,0.0,3.0,5.9399999999999995,2.437211521390788,0.0,558_0_5,600,600,7,7,-0.518654309855597,558,1.0,0.0
700,0.01,15.0,0.0,5.0,6.93,2.6324893162176366,0.0,558_0_6,700,700,6,7,-0.3416140255278784,558,1.0,0.0
800,0.01,15.0,0.0,7.0,7.92,2.814249455894058,0.0,558_0_7,800,800,2,11,-0.0526496977897169,558,1.0,0.0
900,0.01,15.0,0.0,14.0,8.91,2.98496231131986,0.0,558_0_8,900,900,5,7,0.057274922322505854,558,1.0,0.0
1000,0.01,20.0,0.0,9.0,9.9,3.146426544510455,0.0,558_0_9,1000,1000,12,9,-0.3670302603861185,558,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,558_1_0,100,100,0,1,-0.002134344525973309,558,1.0,0.0
200,0.01,10.0,0.0,3.0,1.98,1.407124727947029,0.0,558_1_1,200,200,1,0,-0.12457885582092153,558,1.0,0.0
300,0.01,10.0,0.0,3.0,2.9699999999999998,1.7233687939614086,0.0,558_1_2,300,300,7,2,-0.5192404585816572,558,1.0,0.0
400,0.01,10.0,0.0,2.0,3.96,1.98997487421324,0.0,558_1_3,400,400,3,0,-0.3971257823129745,558,1.0,0.0
500,0.01,15.0,0.0,9.0,4.95,2.224859546128699,0.0,558_1_4,500,500,3,6,-0.0710640143978848,558,1.0,0.0
600,0.01,15.0,0.0,5.0,5.9399999999999995,2.437211521390788,0.0,558_1_5,600,600,12,9,-0.5260246255440852,558,1.0,0.0
700,0.01,15.0,0.0,8.0,6.93,2.6324893162176366,0.0,558_1_6,700,700,7,5,-0.2729257432887734,558,1.0,0.0
800,0.01,15.0,0.0,8.0,7.92,2.814249455894058,0.0,558_1_7,800,800,3,13,-0.14042345031560305,558,1.0,0.0
900,0.01,15.0,0.0,11.0,8.91,2.98496231131986,0.0,558_1_8,900,900,12,15,-0.31973938875594116,558,1.0,0.0
1000,0.01,20.0,0.0,4.0,9.9,3.146426544510455,0.0,558_1_9,1000,1000,8,10,-0.4745125178057436,558,1.0,0.0
100,0.01,5.0,0.0,2.0,0.99,0.99498743710662,0.0,558_2_0,100,100,2,1,-0.29886393390747396,558,1.0,0.0
200,0.01,10.0,0.0,0.0,1.98,1.407124727947029,0.0,558_2_1,200,200,1,1,-2.3031798925131906,558,0.0,0.0
300,0.01,10.0,0.0,2.0,2.9699999999999998,1.7233687939614086,0.0,558_2_2,300,300,1,4,-0.17717841506814644,558,1.0,0.0
400,0.01,10.0,0.0,1.0,3.96,1.98997487421324,0.0,558_2_3,400,400,4,0,-0.6967998354414594,558,1.0,0.0
500,0.01,15.0,0.0,5.0,4.95,2.224859546128699,0.0,558_2_4,500,500,7,6,-0.3785530006382454,558,1.0,0.0
600,0.01,15.0,0.0,2.0,5.9399999999999995,2.437211521390788,0.0,558_2_5,600,600,3,7,-0.3961317830026678,558,1.0,0.0
700,0.01,15.0,0.0,9.0,6.93,2.6324893162176366,0.0,558_2_6,700,700,8,5,-0.27610511507325686,558,1.0,0.0
800,0.01,15.0,0.0,6.0,7.92,2.814249455894058,0.0,558_2_7,800,800,9,4,-0.3969858975586692,558,1.0,0.0
900,0.01,15.0,0.0,7.0,8.91,2.98496231131986,0.0,558_2_8,900,900,5,14,-0.234881908509398,558,1.0,0.0
1000,0.01,20.0,0.0,7.0,9.9,3.146426544510455,0.0,558_2_9,1000,1000,6,8,-0.268908764917505,558,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,559_0_0,100,100,0,0,2.118144902771525e-05,559,1.0,1.0
200,0.01,10.0,0.0,0.0,1.98,1.407124727947029,0.0,559_0_1,200,200,2,2,-2.125998809844448,559,0.0,0.0
300,0.01,10.0,0.0,2.0,2.9699999999999998,1.7233687939614086,0.0,559_0_2,300,300,3,3,-0.3957690570099176,559,1.0,0.0
400,0.01,10.0,0.0,4.0,3.96,1.98997487421324,0.0,559_0_3,400,400,6,2,-0.39657774645244886,559,1.0,0.0
500,0.01,15.0,0.0,5.0,4.95,2.224859546128699,0.0,559_0_4,500,500,5,9,-0.3005959181846628,559,1.0,0.0
600,0.01,15.0,0.0,5.0,5.9399999999999995,2.437211521390788,0.0,559_0_5,600,600,9,7,-0.44446673591047153,559,1.0,0.0
700,0.01,15.0,0.0,12.0,6.93,2.6324893162176366,0.0,559_0_6,700,700,2,3,0.8008586399109874,559,1.0,0.0
800,0.01,15.0,0.0,6.0,7.92,2.814249455894058,0.0,559_0_7,800,800,14,6,-0.5200558510729162,559,1.0,0.0
900,0.01,15.0,0.0,8.0,8.91,2.98496231131986,0.0,559_0_8,900,900,5,15,-0.2120695465467046,559,1.0,0.0
1000,0.01,20.0,0.0,7.0,9.9,3.146426544510455,0.0,559_0_9,1000,1000,7,10,-0.3008129026917513,559,1.0,0.0
100,0.01,5.0,0.0,3.0,0.99,0.99498743710662,0.0,559_1_0,100,100,0,3,0.2880846506264685,559,1.0,0.0
200,0.01,10.0,0.0,5.0,1.98,1.407124727947029,0.0,559_1_1,200,200,3,1,-0.20391402901331324,559,1.0,0.0
300,0.01,10.0,0.0,2.0,2.9699999999999998,1.7233687939614086,0.0,559_1_2,300,300,2,2,-0.30030677404488537,559,1.0,0.0
400,0.01,10.0,0.0,5.0,3.96,1.98997487421324,0.0,559_1_3,400,400,4,2,-0.2550578877482077,559,1.0,0.0
500,0.01,15.0,0.0,6.0,4.95,2.224859546128699,0.0,559_1_4,500,500,6,3,-0.3005959181846628,559,1.0,0.0
600,0.01,15.0,0.0,1.0,5.9399999999999995,2.437211521390788,0.0,559_1_5,600,600,4,5,-0.6921367585597323,559,1.0,0.0
700,0.01,15.0,0.0,6.0,6.93,2.6324893162176366,0.0,559_1_6,700,700,5,6,-0.26329522650353276,559,1.0,0.0
800,0.01,15.0,0.0,10.0,7.92,2.814249455894058,0.0,559_1_7,800,800,6,8,-0.2048343226080124,559,1.0,0.0
900,0.01,15.0,0.0,9.0,8.91,2.98496231131986,0.0,559_1_8,900,900,4,6,-0.1604036812528255,559,1.0,0.0
1000,0.01,20.0,0.0,10.0,9.9,3.146426544510455,0.0,559_1_9,1000,1000,10,9,-0.30081290269175054,559,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,559_2_0,100,100,0,0,2.118144902771525e-05,559,1.0,1.0
200,0.01,10.0,0.0,1.0,1.98,1.407124727947029,0.0,559_2_1,200,200,0,2,-0.002160754346975333,559,1.0,0.0
300,0.01,10.0,0.0,1.0,2.9699999999999998,1.7233687939614086,0.0,559_2_2,300,300,5,5,-0.7603377070960743,559,1.0,0.0
400,0.01,10.0,0.0,1.0,3.96,1.98997487421324,0.0,559_2_3,400,400,6,5,-0.8285076308891457,559,1.0,0.0
500,0.01,15.0,0.0,4.0,4.95,2.224859546128699,0.0,559_2_4,500,500,5,4,-0.3512031672574957,559,1.0,0.0
600,0.01,15.0,0.0,11.0,5.9399999999999995,2.437211521390788,0.0,559_2_5,600,600,3,7,0.20082578645407065,559,1.0,0.0
700,0.01,15.0,0.0,12.0,6.93,2.6324893162176366,0.0,559_2_6,700,700,6,5,-0.1767222445721533,559,1.0,0.0
800,0.01,15.0,0.0,13.0,7.92,2.814249455894058,0.0,559_2_7,800,800,15,8,-0.3325619252613576,559,1.0,0.0
900,0.01,15.0,0.0,8.0,8.91,2.98496231131986,0.0,559_2_8,900,900,11,3,-0.3750575975288813,559,1.0,0.0
1000,0.01,20.0,0.0,13.0,9.9,3.146426544510455,0.0,559_2_9,1000,1000,11,6,-0.26628707942858343,559,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,560_0_0,100,100,0,0,2.118144902771525e-05,560,1.0,1.0
200,0.01,10.0,0.0,2.0,1.98,1.407124727947029,0.0,560_0_1,200,200,4,3,-0.47169324086091374,560,1.0,0.0
300,0.01,10.0,0.0,3.0,2.9699999999999998,1.7233687939614086,0.0,560_0_2,300,300,3,2,-0.3003067740448856,560,1.0,0.0
400,0.01,10.0,0.0,8.0,3.96,1.98997487421324,0.0,560_0_3,400,400,4,6,-0.17747235994069688,560,1.0,0.0
500,0.01,15.0,0.0,0.0,4.95,2.224859546128699,0.0,560_0_4,500,500,1,7,-2.09777513656372,560,0.0,0.0
600,0.01,15.0,0.0,8.0,5.9399999999999995,2.437211521390788,0.0,560_0_5,600,600,6,8,-0.24349824189633454,560,1.0,0.0
700,0.01,15.0,0.0,9.0,6.93,2.6324893162176366,0.0,560_0_6,700,700,6,14,-0.22310485403765068,560,1.0,0.0
800,0.01,15.0,0.0,10.0,7.92,2.814249455894058,0.0,560_0_7,800,800,9,13,-0.2788660366695805,560,1.0,0.0
900,0.01,15.0,0.0,6.0,8.91,2.98496231131986,0.0,560_0_8,900,900,9,4,-0.39709231772871045,560,1.0,0.0
1000,0.01,20.0,0.0,16.0,9.9,3.146426544510455,0.0,560_0_9,1000,1000,9,13,-0.19494919179178477,560,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,560_1_0,100,100,1,0,-0.2988639339074734,560,1.0,0.0
200,0.01,10.0,0.0,3.0,1.98,1.407124727947029,0.0,560_1_1,200,200,1,0,-0.12457885582092153,560,1.0,0.0
300,0.01,10.0,0.0,0.0,2.9699999999999998,1.7233687939614086,0.0,560_1_2,300,300,1,1,-2.4785592933437224,560,0.0,0.0
400,0.01,10.0,0.0,6.0,3.96,1.98997487421324,0.0,560_1_3,400,400,5,4,-0.2631555607776016,560,1.0,0.0
500,0.01,15.0,0.0,2.0,4.95,2.224859546128699,0.0,560_1_4,500,500,5,4,-0.5403790930293261,560,1.0,0.0
600,0.01,15.0,0.0,4.0,5.9399999999999995,2.437211521390788,0.0,560_1_5,600,600,6,10,-0.3955822662115732,560,1.0,0.0
700,0.01,15.0,0.0,8.0,6.93,2.6324893162176366,0.0,560_1_6,700,700,7,6,-0.27296485074818283,560,1.0,0.0
800,0.01,15.0,0.0,5.0,7.92,2.814249455894058,0.0,560_1_7,800,800,7,4,-0.37939462852116157,560,1.0,0.0
900,0.01,15.0,0.0,11.0,8.91,2.98496231131986,0.0,560_1_8,900,900,7,9,-0.21452377348233118,560,1.0,0.0
1000,0.01,20.0,0.0,13.0,9.9,3.146426544510455,0.0,560_1_9,1000,1000,8,9,-0.20890202687548293,560,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,560_2_0,100,100,0,0,-2.307464105669391,560,0.0,0.0
200,0.01,10.0,0.0,1.0,1.98,1.407124727947029,0.0,560_2_1,200,200,3,1,-0.5966538062157726,560,1.0,0.0
300,0.01,10.0,0.0,3.0,2.9699999999999998,1.7233687939614086,0.0,560_2_2,300,300,4,5,-0.3658009590571252,560,1.0,0.0
400,0.01,10.0,0.0,1.0,3.96,1.98997487421324,0.0,560_2_3,400,400,5,0,-0.7754371629241383,560,1.0,0.0
500,0.01,15.0,0.0,5.0,4.95,2.224859546128699,0.0,560_2_4,500,500,2,2,-0.14647877122464584,560,1.0,0.0
600,0.01,15.0,0.0,6.0,5.9399999999999995,2.437211521390788,0.0,560_2_5,600,600,6,7,-0.30066823430869966,560,1.0,0.0
700,0.01,15.0,0.0,9.0,6.93,2.6324893162176366,0.0,560_2_6,700,700,6,14,-0.22310485403765068,560,1.0,0.0
800,0.01,15.0,0.0,8.0,7.92,2.814249455894058,0.0,560_2_7,800,800,8,8,-0.30075864640060695,560,1.0,0.0
900,0.01,15.0,0.0,4.0,8.91,2.98496231131986,0.0,560_2_8,900,900,6,11,-0.3962487166283827,560,1.0,0.0
1000,0.01,20.0,0.0,6.0,9.9,3.146426544510455,0.0,560_2_9,1000,1000,12,9,-0.4747228295138107,560,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,561_0_0,100,100,0,1,-0.002134344525973309,561,1.0,0.0
200,0.01,10.0,0.0,2.0,1.98,1.407124727947029,0.0,561_0_1,200,200,3,1,-0.3957683956644062,561,1.0,0.0
300,0.01,10.0,0.0,2.0,2.9699999999999998,1.7233687939614086,0.0,561_0_2,300,300,2,1,-0.30030677404488576,561,1.0,0.0
400,0.01,10.0,0.0,5.0,3.96,1.98997487421324,0.0,561_0_3,400,400,2,3,-0.14689532486978502,561,1.0,0.0
500,0.01,15.0,0.0,3.0,4.95,2.224859546128699,0.0,561_0_4,500,500,4,2,-0.36710731261793816,561,1.0,0.0
600,0.01,15.0,0.0,12.0,5.9399999999999995,2.437211521390788,0.0,561_0_5,600,600,6,4,-0.17664597087707384,561,1.0,0.0
700,0.01,15.0,0.0,10.0,6.93,2.6324893162176366,0.0,561_0_6,700,700,9,6,-0.27866306445723227,561,1.0,0.0
800,0.01,15.0,0.0,11.0,7.92,2.814249455894058,0.0,561_0_7,800,800,11,9,-0.30075864640060407,561,1.0,0.0
900,0.01,15.0,0.0,15.0,8.91,2.98496231131986,0.0,561_0_8,900,900,7,7,-0.16713132662934085,561,1.0,0.0
1000,0.01,20.0,0.0,5.0,9.9,3.146426544510455,0.0,561_0_9,1000,1000,10,5,-0.47559602514821897,561,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,561_1_0,100,100,1,1,-2.004257190751136,561,0.0,0.0
200,0.01,10.0,0.0,0.0,1.98,1.407124727947029,0.0,561_1_1,200,200,2,0,-2.6031200645641106,561,0.0,0.0
300,0.01,10.0,0.0,1.0,2.9699999999999998,1.7233687939614086,0.0,561_1_2,300,300,2,2,-0.47423549469637055,561,1.0,0.0
400,0.01,10.0,0.0,3.0,3.96,1.98997487421324,0.0,561_1_3,400,400,4,1,-0.3670711177641959,561,1.0,0.0
500,0.01,15.0,0.0,4.0,4.95,2.224859546128699,0.0,561_1_4,500,500,3,3,-0.2430398033410961,561,1.0,0.0
600,0.01,15.0,0.0,7.0,5.9399999999999995,2.437211521390788,0.0,561_1_5,600,600,11,7,-0.4081418522886532,561,1.0,0.0
700,0.01,15.0,0.0,5.0,6.93,2.6324893162176366,0.0,561_1_6,700,700,7,11,-0.37840611425707915,561,1.0,0.0
800,0.01,15.0,0.0,10.0,7.92,2.814249455894058,0.0,561_1_7,800,800,13,5,-0.3609622971292845,561,1.0,0.0
900,0.01,15.0,0.0,6.0,8.91,2.98496231131986,0.0,561_1_8,900,900,8,6,-0.3671698169739987,561,1.0,0.0
1000,0.01,20.0,0.0,10.0,9.9,3.146426544510455,0.0,561_1_9,1000,1000,8,7,-0.25540544427384193,561,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,561_2_0,100,100,0,2,-0.004300622370942271,561,1.0,0.0
200,0.01,10.0,0.0,4.0,1.98,1.407124727947029,0.0,561_2_1,200,200,3,3,-0.24304918163918912,561,1.0,0.0
300,0.01,10.0,0.0,4.0,2.9699999999999998,1.7233687939614086,0.0,561_2_2,300,300,4,1,-0.30030677404488565,561,1.0,0.0
400,0.01,10.0,0.0,5.0,3.96,1.98997487421324,0.0,561_2_3,400,400,7,2,-0.3790111388970418,561,1.0,0.0
500,0.01,15.0,0.0,5.0,4.95,2.224859546128699,0.0,561_2_4,500,500,2,4,-0.14700276892567393,561,1.0,0.0
600,0.01,15.0,0.0,7.0,5.9399999999999995,2.437211521390788,0.0,561_2_5,600,600,6,3,-0.2686919781939134,561,1.0,0.0
700,0.01,15.0,0.0,6.0,6.93,2.6324893162176366,0.0,561_2_6,700,700,7,8,-0.335013915969703,561,1.0,0.0
800,0.01,15.0,0.0,10.0,7.92,2.814249455894058,0.0,561_2_7,800,800,11,13,-0.3215640138732273,561,1.0,0.0
900,0.01,15.0,0.0,11.0,8.91,2.98496231131986,0.0,561_2_8,900,900,10,6,-0.2807404359495643,561,1.0,0.0
1000,0.01,20.0,0.0,13.0,9.9,3.146426544510455,0.0,561_2_9,1000,1000,6,10,-0.16589101689424152,561,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,562_0_0,100,100,2,0,-0.47279923896296977,562,1.0,0.0
200,0.01,10.0,0.0,0.0,1.98,1.407124727947029,0.0,562_0_1,200,200,3,2,-2.124906244533876,562,0.0,0.0
300,0.01,10.0,0.0,6.0,2.9699999999999998,1.7233687939614086,0.0,562_0_2,300,300,4,1,-0.22161328016207807,562,1.0,0.0
400,0.01,10.0,0.0,5.0,3.96,1.98997487421324,0.0,562_0_3,400,400,4,5,-0.2553860472605093,562,1.0,0.0
500,0.01,15.0,0.0,8.0,4.95,2.224859546128699,0.0,562_0_4,500,500,9,3,-0.3267048901272344,562,1.0,0.0
600,0.01,15.0,0.0,6.0,5.9399999999999995,2.437211521390788,0.0,562_0_5,600,600,7,9,-0.33482299845691177,562,1.0,0.0
700,0.01,15.0,0.0,6.0,6.93,2.6324893162176366,0.0,562_0_6,700,700,10,2,-0.4250332779480207,562,1.0,0.0
800,0.01,15.0,0.0,11.0,7.92,2.814249455894058,0.0,562_0_7,800,800,7,7,-0.21440582134224798,562,1.0,0.0
900,0.01,15.0,0.0,13.0,8.91,2.98496231131986,0.0,562_0_8,900,900,5,4,-0.05982595804404697,562,1.0,0.0
1000,0.01,20.0,0.0,16.0,9.9,3.146426544510455,0.0,562_0_9,1000,1000,9,9,-0.19456412040650659,562,1.0,0.0
100,0.01,5.0,0.0,2.0,0.99,0.99498743710662,0.0,562_1_0,100,100,1,1,-0.17609190745043563,562,1.0,0.0
200,0.01,10.0,0.0,2.0,1.98,1.407124727947029,0.0,562_1_1,200,200,2,2,-0.29994561437176104,562,1.0,0.0
300,0.01,10.0,0.0,6.0,2.9699999999999998,1.7233687939614086,0.0,562_1_2,300,300,2,2,-0.125675460611966,562,1.0,0.0
400,0.01,10.0,0.0,3.0,3.96,1.98997487421324,0.0,562_1_3,400,400,2,6,-0.2225763934103322,562,1.0,0.0
500,0.01,15.0,0.0,9.0,4.95,2.224859546128699,0.0,562_1_4,500,500,8,3,-0.27596795406059643,562,1.0,0.0
600,0.01,15.0,0.0,8.0,5.9399999999999995,2.437211521390788,0.0,562_1_5,600,600,3,7,-0.13976499601622983,562,1.0,0.0
700,0.01,15.0,0.0,11.0,6.93,2.6324893162176366,0.0,562_1_6,700,700,9,13,-0.2601267343357813,562,1.0,0.0
800,0.01,15.0,0.0,7.0,7.92,2.814249455894058,0.0,562_1_7,800,800,8,5,-0.33048765906126953,562,1.0,0.0
900,0.01,15.0,0.0,9.0,8.91,2.98496231131986,0.0,562_1_8,900,900,12,11,-0.36676234280400855,562,1.0,0.0
1000,0.01,20.0,0.0,9.0,9.9,3.146426544510455,0.0,562_1_9,1000,1000,10,10,-0.3240266679753208,562,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,562_2_0,100,100,0,0,2.118144902771525e-05,562,1.0,1.0
200,0.01,10.0,0.0,2.0,1.98,1.407124727947029,0.0,562_2_1,200,200,1,3,-0.1771785175705589,562,1.0,0.0
300,0.01,10.0,0.0,7.0,2.9699999999999998,1.7233687939614086,0.0,562_2_2,300,300,2,4,-0.046576531034529606,562,1.0,0.0
400,0.01,10.0,0.0,2.0,3.96,1.98997487421324,0.0,562_2_3,400,400,4,3,-0.47440716726015575,562,1.0,0.0
500,0.01,15.0,0.0,4.0,4.95,2.224859546128699,0.0,562_2_4,500,500,6,4,-0.3964149687067085,562,1.0,0.0
600,0.01,15.0,0.0,5.0,5.9399999999999995,2.437211521390788,0.0,562_2_5,600,600,6,4,-0.3416970251643668,562,1.0,0.0
700,0.01,15.0,0.0,11.0,6.93,2.6324893162176366,0.0,562_2_6,700,700,8,3,-0.2373930407854958,562,1.0,0.0
800,0.01,15.0,0.0,6.0,7.92,2.814249455894058,0.0,562_2_7,800,800,6,9,-0.3007586464006076,562,1.0,0.0
900,0.01,15.0,0.0,6.0,8.91,2.98496231131986,0.0,562_2_8,900,900,10,10,-0.42394990938332017,562,1.0,0.0
1000,0.01,20.0,0.0,5.0,9.9,3.146426544510455,0.0,562_2_9,1000,1000,14,12,-0.5744767051731844,562,1.0,0.0
100,0.01,5.0,0.0,2.0,0.99,0.99498743710662,0.0,563_0_0,100,100,0,1,0.12284590502709819,563,1.0,0.0
