N,q,N2_func,mobile,n,variance,std,N2,SNP,Nhom1,Nhom2,nhom1,nhom2,log10BF,transcript,Method_A,Method_B
300,0.01,10.0,1.0,35.0,2.9699999999999998,1.7233687939614086,30.0,44_1_2,1000,1000,4,12,16.51776589465875,44,1.0,0.0
400,0.01,10.0,1.0,41.0,3.96,1.98997487421324,40.0,44_1_3,1000,1000,13,14,10.415376745190843,44,1.0,0.0
500,0.01,15.0,1.0,81.0,4.95,2.224859546128699,75.0,44_1_4,1000,1000,15,14,23.235848491372106,44,1.0,0.0
600,0.01,15.0,1.0,93.0,5.9399999999999995,2.437211521390788,90.0,44_1_5,1000,1000,12,13,25.899430596765864,44,1.0,0.0
700,0.01,15.0,1.0,109.0,6.93,2.6324893162176366,105.0,44_1_6,1000,1000,7,13,32.408975615216725,44,1.0,0.0
800,0.01,15.0,1.0,127.0,7.92,2.814249455894058,120.0,44_1_7,1000,1000,13,8,29.577004377691942,44,1.0,0.0
900,0.01,15.0,1.0,145.0,8.91,2.98496231131986,135.0,44_1_8,1000,1000,18,11,27.81858429583989,44,1.0,0.0
1000,0.01,20.0,1.0,210.0,9.9,3.146426544510455,200.0,44_1_9,1000,1000,6,9,56.01446308068029,44,1.0,0.0
100,0.01,5.0,1.0,5.0,0.99,0.99498743710662,5.0,44_2_0,1000,1000,6,3,1.8029001704364795,44,1.0,0.0
200,0.01,10.0,1.0,22.0,1.98,1.407124727947029,20.0,44_2_1,1000,1000,6,12,10.626080048087953,44,1.0,0.0
300,0.01,10.0,1.0,31.0,2.9699999999999998,1.7233687939614086,30.0,44_2_2,1000,1000,6,11,12.579212712067333,44,1.0,0.0
400,0.01,10.0,1.0,48.0,3.96,1.98997487421324,40.0,44_2_3,1000,1000,12,13,14.15386903810814,44,1.0,0.0
500,0.01,15.0,1.0,84.0,4.95,2.224859546128699,75.0,44_2_4,1000,1000,8,12,29.984390050432584,44,1.0,0.0
600,0.01,15.0,1.0,97.0,5.9399999999999995,2.437211521390788,90.0,44_2_5,1000,1000,9,15,30.043980509540766,44,1.0,0.0
700,0.01,15.0,1.0,116.0,6.93,2.6324893162176366,105.0,44_2_6,1000,1000,4,10,38.648459975988445,44,1.0,0.0
800,0.01,15.0,1.0,128.0,7.92,2.814249455894058,120.0,44_2_7,1000,1000,15,13,28.35799988124595,44,1.0,0.0
900,0.01,15.0,1.0,145.0,8.91,2.98496231131986,135.0,44_2_8,1000,1000,8,7,36.294530457016805,44,1.0,0.0
1000,0.01,20.0,1.0,211.0,9.9,3.146426544510455,200.0,44_2_9,1000,1000,10,12,51.61454552294595,44,1.0,0.0
100,0.01,5.0,1.0,5.0,0.99,0.99498743710662,5.0,45_0_0,1000,1000,12,13,0.8051217349446103,45,1.0,0.0
200,0.01,10.0,1.0,25.0,1.98,1.407124727947029,20.0,45_0_1,1000,1000,11,10,10.104082756334357,45,1.0,0.0
300,0.01,10.0,1.0,35.0,2.9699999999999998,1.7233687939614086,30.0,45_0_2,1000,1000,13,12,10.888290218748976,45,1.0,0.0
400,0.01,10.0,1.0,42.0,3.96,1.98997487421324,40.0,45_0_3,1000,1000,10,9,12.469703328128741,45,1.0,0.0
500,0.01,15.0,1.0,82.0,4.95,2.224859546128699,75.0,45_0_4,1000,1000,9,6,28.164352984002885,45,1.0,0.0
600,0.01,15.0,1.0,92.0,5.9399999999999995,2.437211521390788,90.0,45_0_5,1000,1000,14,10,24.044898497222096,45,1.0,0.0
700,0.01,15.0,1.0,116.0,6.93,2.6324893162176366,105.0,45_0_6,1000,1000,16,8,27.554371474070383,45,1.0,0.0
800,0.01,15.0,1.0,130.0,7.92,2.814249455894058,120.0,45_0_7,1000,1000,8,9,35.137457494487464,45,1.0,0.0
900,0.01,15.0,1.0,145.0,8.91,2.98496231131986,135.0,45_0_8,1000,1000,8,12,36.281030850090055,45,1.0,0.0
1000,0.01,20.0,1.0,215.0,9.9,3.146426544510455,200.0,45_0_9,1000,1000,6,12,57.703647470496534,45,1.0,0.0
100,0.01,5.0,1.0,5.0,0.99,0.99498743710662,5.0,45_1_0,1000,1000,11,11,0.9220669361594184,45,1.0,0.0
200,0.01,10.0,1.0,21.0,1.98,1.407124727947029,20.0,45_1_1,1000,1000,7,4,9.4215460753516,45,1.0,0.0
300,0.01,10.0,1.0,34.0,2.9699999999999998,1.7233687939614086,30.0,45_1_2,1000,1000,16,10,9.103840507666355,45,1.0,0.0
400,0.01,10.0,1.0,44.0,3.96,1.98997487421324,40.0,45_1_3,1000,1000,11,16,12.82855758247032,45,1.0,0.0
500,0.01,15.0,1.0,84.0,4.95,2.224859546128699,75.0,45_1_4,1000,1000,15,11,24.586605350169783,45,1.0,0.0
600,0.01,15.0,1.0,99.0,5.9399999999999995,2.437211521390788,90.0,45_1_5,1000,1000,12,8,28.406139207566863,45,1.0,0.0
700,0.01,15.0,1.0,113.0,6.93,2.6324893162176366,105.0,45_1_6,1000,1000,14,3,27.913694556988883,45,1.0,0.0
800,0.01,15.0,1.0,130.0,7.92,2.814249455894058,120.0,45_1_7,1000,1000,11,14,32.29902849727339,45,1.0,0.0
900,0.01,15.0,1.0,142.0,8.91,2.98496231131986,135.0,45_1_8,1000,1000,6,7,37.44218100724583,45,1.0,0.0
1000,0.01,20.0,1.0,212.0,9.9,3.146426544510455,200.0,45_1_9,1000,1000,15,5,46.96407210647812,45,1.0,0.0
100,0.01,5.0,1.0,8.0,0.99,0.99498743710662,5.0,45_2_0,1000,1000,8,7,3.3773925287150446,45,1.0,0.0
200,0.01,10.0,1.0,23.0,1.98,1.407124727947029,20.0,45_2_1,1000,1000,3,9,13.548751723170286,45,1.0,0.0
300,0.01,10.0,1.0,31.0,2.9699999999999998,1.7233687939614086,30.0,45_2_2,1000,1000,7,11,11.91775529913282,45,1.0,0.0
400,0.01,10.0,1.0,42.0,3.96,1.98997487421324,40.0,45_2_3,1000,1000,10,6,12.475234974607874,45,1.0,0.0
500,0.01,15.0,1.0,80.0,4.95,2.224859546128699,75.0,45_2_4,1000,1000,14,9,23.45937301605504,45,1.0,0.0
600,0.01,15.0,1.0,95.0,5.9399999999999995,2.437211521390788,90.0,45_2_5,1000,1000,10,9,28.343528275182262,45,1.0,0.0
700,0.01,15.0,1.0,110.0,6.93,2.6324893162176366,105.0,45_2_6,1000,1000,8,4,31.851327977400445,45,1.0,0.0
800,0.01,15.0,1.0,132.0,7.92,2.814249455894058,120.0,45_2_7,1000,1000,8,7,35.87534185958594,45,1.0,0.0
900,0.01,15.0,1.0,149.0,8.91,2.98496231131986,135.0,45_2_8,1000,1000,10,14,35.63792943450085,45,1.0,0.0
1000,0.01,20.0,1.0,211.0,9.9,3.146426544510455,200.0,45_2_9,1000,1000,9,10,52.728378419092124,45,1.0,0.0
100,0.01,5.0,1.0,9.0,0.99,0.99498743710662,5.0,46_0_0,1000,1000,13,16,2.9210526773664767,46,1.0,0.0
200,0.01,10.0,1.0,22.0,1.98,1.407124727947029,20.0,46_0_1,1000,1000,7,7,10.088431859823254,46,1.0,0.0
300,0.01,10.0,1.0,34.0,2.9699999999999998,1.7233687939614086,30.0,46_0_2,1000,1000,9,10,12.410324032821096,46,1.0,0.0
400,0.01,10.0,1.0,43.0,3.96,1.98997487421324,40.0,46_0_3,1000,1000,12,11,11.822126851722727,46,1.0,0.0
500,0.01,15.0,1.0,81.0,4.95,2.224859546128699,75.0,46_0_4,1000,1000,12,14,25.305058617987836,46,1.0,0.0
600,0.01,15.0,1.0,94.0,5.9399999999999995,2.437211521390788,90.0,46_0_5,1000,1000,6,10,31.62818605092014,46,1.0,0.0
700,0.01,15.0,1.0,114.0,6.93,2.6324893162176366,105.0,46_0_6,1000,1000,13,10,29.04574065541563,46,1.0,0.0
800,0.01,15.0,1.0,125.0,7.92,2.814249455894058,120.0,46_0_7,1000,1000,7,12,34.32779477220106,46,1.0,0.0
900,0.01,15.0,1.0,144.0,8.91,2.98496231131986,135.0,46_0_8,1000,1000,10,7,33.99236033594744,46,1.0,0.0
1000,0.01,20.0,1.0,211.0,9.9,3.146426544510455,200.0,46_0_9,1000,1000,14,10,47.56752028635572,46,1.0,0.0
100,0.01,5.0,1.0,6.0,0.99,0.99498743710662,5.0,46_1_0,1000,1000,7,11,2.221714033207562,46,1.0,0.0
200,0.01,10.0,1.0,24.0,1.98,1.407124727947029,20.0,46_1_1,1000,1000,7,13,11.440416950266266,46,1.0,0.0
300,0.01,10.0,1.0,34.0,2.9699999999999998,1.7233687939614086,30.0,46_1_2,1000,1000,5,14,15.065959526087118,46,1.0,0.0
400,0.01,10.0,1.0,40.0,3.96,1.98997487421324,40.0,46_1_3,1000,1000,13,11,9.977674476213188,46,1.0,0.0
500,0.01,15.0,1.0,84.0,4.95,2.224859546128699,75.0,46_1_4,1000,1000,11,15,27.45687849257276,46,1.0,0.0
600,0.01,15.0,1.0,96.0,5.9399999999999995,2.437211521390788,90.0,46_1_5,1000,1000,11,12,27.933878653525348,46,1.0,0.0
700,0.01,15.0,1.0,112.0,6.93,2.6324893162176366,105.0,46_1_6,1000,1000,9,12,31.669087074600537,46,1.0,0.0
800,0.01,15.0,1.0,127.0,7.92,2.814249455894058,120.0,46_1_7,1000,1000,10,13,32.130360216049574,46,1.0,0.0
900,0.01,15.0,1.0,141.0,8.91,2.98496231131986,135.0,46_1_8,1000,1000,12,9,31.212956228796227,46,1.0,0.0
1000,0.01,20.0,1.0,209.0,9.9,3.146426544510455,200.0,46_1_9,1000,1000,7,11,54.409106118735494,46,1.0,0.0
100,0.01,5.0,1.0,7.0,0.99,0.99498743710662,5.0,46_2_0,1000,1000,7,17,2.9209547219255985,46,1.0,0.0
200,0.01,10.0,1.0,22.0,1.98,1.407124727947029,20.0,46_2_1,1000,1000,11,12,8.189553120271047,46,1.0,0.0
300,0.01,10.0,1.0,33.0,2.9699999999999998,1.7233687939614086,30.0,46_2_2,1000,1000,9,9,11.855493679460148,46,1.0,0.0
400,0.01,10.0,1.0,43.0,3.96,1.98997487421324,40.0,46_2_3,1000,1000,9,10,13.540379937035011,46,1.0,0.0
500,0.01,15.0,1.0,79.0,4.95,2.224859546128699,75.0,46_2_4,1000,1000,11,7,25.1445500959451,46,1.0,0.0
600,0.01,15.0,1.0,96.0,5.9399999999999995,2.437211521390788,90.0,46_2_5,1000,1000,8,12,30.52805687586922,46,1.0,0.0
700,0.01,15.0,1.0,112.0,6.93,2.6324893162176366,105.0,46_2_6,1000,1000,7,9,33.62165054605931,46,1.0,0.0
800,0.01,15.0,1.0,127.0,7.92,2.814249455894058,120.0,46_2_7,1000,1000,13,10,29.574621167914067,46,1.0,0.0
900,0.01,15.0,1.0,144.0,8.91,2.98496231131986,135.0,46_2_8,1000,1000,15,13,29.7225616730723,46,1.0,0.0
1000,0.01,20.0,1.0,213.0,9.9,3.146426544510455,200.0,46_2_9,1000,1000,14,10,48.21249559806553,46,1.0,0.0
100,0.01,5.0,1.0,7.0,0.99,0.99498743710662,5.0,47_0_0,1000,1000,12,8,1.8683083505383555,47,1.0,0.0
200,0.01,10.0,1.0,23.0,1.98,1.407124727947029,20.0,47_0_1,1000,1000,10,8,9.267418852412876,47,1.0,0.0
300,0.01,10.0,1.0,36.0,2.9699999999999998,1.7233687939614086,30.0,47_0_2,1000,1000,11,10,12.417302701895663,47,1.0,0.0
400,0.01,10.0,1.0,45.0,3.96,1.98997487421324,40.0,47_0_3,1000,1000,10,12,13.894478934655886,47,1.0,0.0
500,0.01,15.0,1.0,79.0,4.95,2.224859546128699,75.0,47_0_4,1000,1000,20,11,19.414615269087204,47,1.0,0.0
600,0.01,15.0,1.0,98.0,5.9399999999999995,2.437211521390788,90.0,47_0_5,1000,1000,14,6,26.487815348183464,47,1.0,0.0
700,0.01,15.0,1.0,112.0,6.93,2.6324893162176366,105.0,47_0_6,1000,1000,14,10,27.52909946729169,47,1.0,0.0
800,0.01,15.0,1.0,130.0,7.92,2.814249455894058,120.0,47_0_7,1000,1000,19,13,26.20071540602531,47,1.0,0.0
900,0.01,15.0,1.0,147.0,8.91,2.98496231131986,135.0,47_0_8,1000,1000,9,6,35.958562612050656,47,1.0,0.0
1000,0.01,20.0,1.0,208.0,9.9,3.146426544510455,200.0,47_0_9,1000,1000,11,12,49.564921781949316,47,1.0,0.0
100,0.01,5.0,1.0,5.0,0.99,0.99498743710662,5.0,47_1_0,1000,1000,15,12,0.5000800610076214,47,1.0,0.0
200,0.01,10.0,1.0,24.0,1.98,1.407124727947029,20.0,47_1_1,1000,1000,9,16,10.383866627729395,47,1.0,0.0
300,0.01,10.0,1.0,32.0,2.9699999999999998,1.7233687939614086,30.0,47_1_2,1000,1000,7,10,12.491374205322032,47,1.0,0.0
400,0.01,10.0,1.0,45.0,3.96,1.98997487421324,40.0,47_1_3,1000,1000,18,8,9.93433672300702,47,1.0,0.0
500,0.01,15.0,1.0,82.0,4.95,2.224859546128699,75.0,47_1_4,1000,1000,9,10,28.1487243265234,47,1.0,0.0
600,0.01,15.0,1.0,94.0,5.9399999999999995,2.437211521390788,90.0,47_1_5,1000,1000,11,12,27.095862598443265,47,1.0,0.0
700,0.01,15.0,1.0,111.0,6.93,2.6324893162176366,105.0,47_1_6,1000,1000,10,15,30.374365430480175,47,1.0,0.0
800,0.01,15.0,1.0,130.0,7.92,2.814249455894058,120.0,47_1_7,1000,1000,11,11,32.307589595322305,47,1.0,0.0
900,0.01,15.0,1.0,144.0,8.91,2.98496231131986,135.0,47_1_8,1000,1000,11,15,33.055972164438614,47,1.0,0.0
1000,0.01,20.0,1.0,215.0,9.9,3.146426544510455,200.0,47_1_9,1000,1000,12,18,50.81033463698812,47,1.0,0.0
100,0.01,5.0,1.0,6.0,0.99,0.99498743710662,5.0,47_2_0,1000,1000,12,17,1.300714624585841,47,1.0,0.0
200,0.01,10.0,1.0,20.0,1.98,1.407124727947029,20.0,47_2_1,1000,1000,9,9,7.796998670991041,47,1.0,0.0
300,0.01,10.0,1.0,34.0,2.9699999999999998,1.7233687939614086,30.0,47_2_2,1000,1000,12,8,10.835213610237519,47,1.0,0.0
400,0.01,10.0,1.0,44.0,3.96,1.98997487421324,40.0,47_2_3,1000,1000,8,10,14.692554347842748,47,1.0,0.0
500,0.01,15.0,1.0,84.0,4.95,2.224859546128699,75.0,47_2_4,1000,1000,12,11,26.702089793249847,47,1.0,0.0
600,0.01,15.0,1.0,98.0,5.9399999999999995,2.437211521390788,90.0,47_2_5,1000,1000,7,10,32.370350815355,47,1.0,0.0
700,0.01,15.0,1.0,109.0,6.93,2.6324893162176366,105.0,47_2_6,1000,1000,7,11,32.4189769761651,47,1.0,0.0
800,0.01,15.0,1.0,131.0,7.92,2.814249455894058,120.0,47_2_7,1000,1000,12,13,31.792906854841004,47,1.0,0.0
900,0.01,15.0,1.0,141.0,8.91,2.98496231131986,135.0,47_2_8,1000,1000,16,14,28.022939334293515,47,1.0,0.0
1000,0.01,20.0,1.0,205.0,9.9,3.146426544510455,200.0,47_2_9,1000,1000,12,8,47.579107515926324,47,1.0,0.0
100,0.01,5.0,1.0,5.0,0.99,0.99498743710662,5.0,48_0_0,1000,1000,10,8,1.04857918638906,48,1.0,0.0
200,0.01,10.0,1.0,22.0,1.98,1.407124727947029,20.0,48_0_1,1000,1000,13,5,7.447570548982575,48,1.0,0.0
300,0.01,10.0,1.0,32.0,2.9699999999999998,1.7233687939614086,30.0,48_0_2,1000,1000,15,10,8.506844888200382,48,1.0,0.0
400,0.01,10.0,1.0,50.0,3.96,1.98997487421324,40.0,48_0_3,1000,1000,9,12,16.999894588659902,48,1.0,0.0
500,0.01,15.0,1.0,76.0,4.95,2.224859546128699,75.0,48_0_4,1000,1000,13,3,22.353129439748816,48,1.0,0.0
600,0.01,15.0,1.0,99.0,5.9399999999999995,2.437211521390788,90.0,48_0_5,1000,1000,5,11,34.93094678507648,48,1.0,0.0
700,0.01,15.0,1.0,116.0,6.93,2.6324893162176366,105.0,48_0_6,1000,1000,9,9,33.251167553289804,48,1.0,0.0
800,0.01,15.0,1.0,129.0,7.92,2.814249455894058,120.0,48_0_7,1000,1000,10,5,32.8638201318242,48,1.0,0.0
900,0.01,15.0,1.0,145.0,8.91,2.98496231131986,135.0,48_0_8,1000,1000,6,8,38.47007682010208,48,1.0,0.0
1000,0.01,20.0,1.0,210.0,9.9,3.146426544510455,200.0,48_0_9,1000,1000,13,1,48.23077622235823,48,1.0,0.0
100,0.01,5.0,1.0,5.0,0.99,0.99498743710662,5.0,48_1_0,1000,1000,11,7,0.9250828420509751,48,1.0,0.0
200,0.01,10.0,1.0,21.0,1.98,1.407124727947029,20.0,48_1_1,1000,1000,16,7,5.884109281888275,48,1.0,0.0
300,0.01,10.0,1.0,33.0,2.9699999999999998,1.7233687939614086,30.0,48_1_2,1000,1000,12,10,10.30381088816081,48,1.0,0.0
400,0.01,10.0,1.0,44.0,3.96,1.98997487421324,40.0,48_1_3,1000,1000,8,5,14.70049881380158,48,1.0,0.0
500,0.01,15.0,1.0,78.0,4.95,2.224859546128699,75.0,48_1_4,1000,1000,10,9,25.447279832377156,48,1.0,0.0
600,0.01,15.0,1.0,93.0,5.9399999999999995,2.437211521390788,90.0,48_1_5,1000,1000,12,6,25.91559578804352,48,1.0,0.0
700,0.01,15.0,1.0,117.0,6.93,2.6324893162176366,105.0,48_1_6,1000,1000,7,9,35.625977676151344,48,1.0,0.0
800,0.01,15.0,1.0,127.0,7.92,2.814249455894058,120.0,48_1_7,1000,1000,11,8,31.253083722623288,48,1.0,0.0
900,0.01,15.0,1.0,143.0,8.91,2.98496231131986,135.0,48_1_8,1000,1000,14,10,30.200207176938832,48,1.0,0.0
1000,0.01,20.0,1.0,207.0,9.9,3.146426544510455,200.0,48_1_9,1000,1000,8,8,52.549837588288774,48,1.0,0.0
100,0.01,5.0,1.0,6.0,0.99,0.99498743710662,5.0,48_2_0,1000,1000,12,5,1.311085974993873,48,1.0,0.0
200,0.01,10.0,1.0,23.0,1.98,1.407124727947029,20.0,48_2_1,1000,1000,9,11,9.732400264111012,48,1.0,0.0
300,0.01,10.0,1.0,34.0,2.9699999999999998,1.7233687939614086,30.0,48_2_2,1000,1000,9,6,12.42085080563738,48,1.0,0.0
400,0.01,10.0,1.0,46.0,3.96,1.98997487421324,40.0,48_2_3,1000,1000,5,7,18.030164845644173,48,1.0,0.0
500,0.01,15.0,1.0,77.0,4.95,2.224859546128699,75.0,48_2_4,1000,1000,10,11,24.977483174071576,48,1.0,0.0
600,0.01,15.0,1.0,94.0,5.9399999999999995,2.437211521390788,90.0,48_2_5,1000,1000,6,10,31.62818605092014,48,1.0,0.0
700,0.01,15.0,1.0,109.0,6.93,2.6324893162176366,105.0,48_2_6,1000,1000,7,9,32.42757519946284,48,1.0,0.0
800,0.01,15.0,1.0,122.0,7.92,2.814249455894058,120.0,48_2_7,1000,1000,5,7,35.45009314123051,48,1.0,0.0
900,0.01,15.0,1.0,147.0,8.91,2.98496231131986,135.0,48_2_8,1000,1000,6,7,39.16265880783991,48,1.0,0.0
1000,0.01,20.0,1.0,212.0,9.9,3.146426544510455,200.0,48_2_9,1000,1000,6,12,56.68182160231114,48,1.0,0.0
100,0.01,5.0,1.0,5.0,0.99,0.99498743710662,5.0,49_0_0,1000,1000,4,8,2.3595025871922397,49,1.0,0.0
200,0.01,10.0,1.0,22.0,1.98,1.407124727947029,20.0,49_0_1,1000,1000,9,8,9.083123875799206,49,1.0,0.0
300,0.01,10.0,1.0,36.0,2.9699999999999998,1.7233687939614086,30.0,49_0_2,1000,1000,10,11,12.962704954465998,49,1.0,0.0
400,0.01,10.0,1.0,45.0,3.96,1.98997487421324,40.0,49_0_3,1000,1000,10,12,13.894478934655886,49,1.0,0.0
500,0.01,15.0,1.0,80.0,4.95,2.224859546128699,75.0,49_0_4,1000,1000,11,11,25.592746830716926,49,1.0,0.0
600,0.01,15.0,1.0,94.0,5.9399999999999995,2.437211521390788,90.0,49_0_5,1000,1000,10,7,27.92592282491917,49,1.0,0.0
700,0.01,15.0,1.0,113.0,6.93,2.6324893162176366,105.0,49_0_6,1000,1000,7,10,34.01651533645864,49,1.0,0.0
800,0.01,15.0,1.0,129.0,7.92,2.814249455894058,120.0,49_0_7,1000,1000,11,11,31.95300649256417,49,1.0,0.0
900,0.01,15.0,1.0,144.0,8.91,2.98496231131986,135.0,49_0_8,1000,1000,10,14,33.9739075861216,49,1.0,0.0
1000,0.01,20.0,1.0,211.0,9.9,3.146426544510455,200.0,49_0_9,1000,1000,10,12,51.61454552294595,49,1.0,0.0
100,0.01,5.0,1.0,5.0,0.99,0.99498743710662,5.0,49_1_0,1000,1000,10,10,1.0469180747962301,49,1.0,0.0
200,0.01,10.0,1.0,22.0,1.98,1.407124727947029,20.0,49_1_1,1000,1000,8,11,9.561090766929777,49,1.0,0.0
300,0.01,10.0,1.0,32.0,2.9699999999999998,1.7233687939614086,30.0,49_1_2,1000,1000,8,3,11.883884344010252,49,1.0,0.0
400,0.01,10.0,1.0,44.0,3.96,1.98997487421324,40.0,49_1_3,1000,1000,15,11,10.799495726528136,49,1.0,0.0
500,0.01,15.0,1.0,79.0,4.95,2.224859546128699,75.0,49_1_4,1000,1000,9,13,26.7116492516741,49,1.0,0.0
600,0.01,15.0,1.0,94.0,5.9399999999999995,2.437211521390788,90.0,49_1_5,1000,1000,9,9,28.771663801919875,49,1.0,0.0
700,0.01,15.0,1.0,112.0,6.93,2.6324893162176366,105.0,49_1_6,1000,1000,9,8,31.681570402798076,49,1.0,0.0
800,0.01,15.0,1.0,125.0,7.92,2.814249455894058,120.0,49_1_7,1000,1000,10,12,31.421365872737343,49,1.0,0.0
900,0.01,15.0,1.0,146.0,8.91,2.98496231131986,135.0,49_1_8,1000,1000,11,12,33.71848744874148,49,1.0,0.0
1000,0.01,20.0,1.0,211.0,9.9,3.146426544510455,200.0,49_1_9,1000,1000,7,13,55.072699761220534,49,1.0,0.0
100,0.01,5.0,1.0,7.0,0.99,0.99498743710662,5.0,49_2_0,1000,1000,6,6,3.231249579418391,49,1.0,0.0
200,0.01,10.0,1.0,22.0,1.98,1.407124727947029,20.0,49_2_1,1000,1000,8,14,9.553463054281385,49,1.0,0.0
300,0.01,10.0,1.0,32.0,2.9699999999999998,1.7233687939614086,30.0,49_2_2,1000,1000,9,10,11.299925829450705,49,1.0,0.0
400,0.01,10.0,1.0,41.0,3.96,1.98997487421324,40.0,49_2_3,1000,1000,9,13,12.572466319040325,49,1.0,0.0
500,0.01,15.0,1.0,84.0,4.95,2.224859546128699,75.0,49_2_4,1000,1000,11,9,27.46726759690328,49,1.0,0.0
600,0.01,15.0,1.0,96.0,5.9399999999999995,2.437211521390788,90.0,49_2_5,1000,1000,3,10,36.011109483914,49,1.0,0.0
700,0.01,15.0,1.0,110.0,6.93,2.6324893162176366,105.0,49_2_6,1000,1000,8,5,31.847537899495038,49,1.0,0.0
800,0.01,15.0,1.0,133.0,7.92,2.814249455894058,120.0,49_2_7,1000,1000,9,11,35.23353159400077,49,1.0,0.0
900,0.01,15.0,1.0,150.0,8.91,2.98496231131986,135.0,49_2_8,1000,1000,14,8,32.44893268434258,49,1.0,0.0
1000,0.01,20.0,1.0,208.0,9.9,3.146426544510455,200.0,49_2_9,1000,1000,8,6,52.89330043933755,49,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,50_0_0,1000,1000,9,11,-0.2597201070507667,50,1.0,0.0
200,0.01,10.0,0.0,3.0,1.98,1.407124727947029,0.0,50_0_1,1000,1000,14,16,-0.2762600799618814,50,1.0,0.0
300,0.01,10.0,0.0,4.0,2.9699999999999998,1.7233687939614086,0.0,50_0_2,1000,1000,10,14,-0.20920772387147626,50,1.0,0.0
400,0.01,10.0,0.0,5.0,3.96,1.98997487421324,0.0,50_0_3,1000,1000,4,9,0.10472638786328366,50,1.0,0.0
500,0.01,15.0,0.0,3.0,4.95,2.224859546128699,0.0,50_0_4,1000,1000,11,6,-0.49092798096639095,50,1.0,0.0
600,0.01,15.0,0.0,4.0,5.9399999999999995,2.437211521390788,0.0,50_0_5,1000,1000,5,15,-0.2280635002465504,50,1.0,0.0
700,0.01,15.0,0.0,3.0,6.93,2.6324893162176366,0.0,50_0_6,1000,1000,14,8,-0.6635292434147247,50,1.0,0.0
800,0.01,15.0,0.0,7.0,7.92,2.814249455894058,0.0,50_0_7,1000,1000,7,11,-0.2502190899423782,50,1.0,0.0
900,0.01,15.0,0.0,9.0,8.91,2.98496231131986,0.0,50_0_8,1000,1000,9,7,-0.27750466427992304,50,1.0,0.0
1000,0.01,20.0,0.0,10.0,9.9,3.146426544510455,0.0,50_0_9,1000,1000,10,14,-0.3008129026917507,50,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,50_1_0,1000,1000,11,14,-2.1210470189235506,50,0.0,0.0
200,0.01,10.0,0.0,2.0,1.98,1.407124727947029,0.0,50_1_1,1000,1000,8,7,-0.22207013943468537,50,1.0,0.0
300,0.01,10.0,0.0,3.0,2.9699999999999998,1.7233687939614086,0.0,50_1_2,1000,1000,9,6,-0.266169567548569,50,1.0,0.0
400,0.01,10.0,0.0,5.0,3.96,1.98997487421324,0.0,50_1_3,1000,1000,11,8,-0.2621401856675573,50,1.0,0.0
500,0.01,15.0,0.0,5.0,4.95,2.224859546128699,0.0,50_1_4,1000,1000,8,11,-0.23929276667943888,50,1.0,0.0
600,0.01,15.0,0.0,7.0,5.9399999999999995,2.437211521390788,0.0,50_1_5,1000,1000,10,8,-0.26049296862378113,50,1.0,0.0
700,0.01,15.0,0.0,11.0,6.93,2.6324893162176366,0.0,50_1_6,1000,1000,13,10,-0.25473391268748863,50,1.0,0.0
800,0.01,15.0,0.0,8.0,7.92,2.814249455894058,0.0,50_1_7,1000,1000,15,18,-0.404933135795055,50,1.0,0.0
900,0.01,15.0,0.0,4.0,8.91,2.98496231131986,0.0,50_1_8,1000,1000,5,11,-0.3281292340942332,50,1.0,0.0
1000,0.01,20.0,0.0,11.0,9.9,3.146426544510455,0.0,50_1_9,1000,1000,11,10,-0.300812902691749,50,1.0,0.0
100,0.01,5.0,0.0,1.0,0.99,0.99498743710662,0.0,50_2_0,1000,1000,12,13,-0.372070996715778,50,1.0,0.0
200,0.01,10.0,0.0,0.0,1.98,1.407124727947029,0.0,50_2_1,1000,1000,7,9,-2.2989951534626405,50,0.0,0.0
300,0.01,10.0,0.0,3.0,2.9699999999999998,1.7233687939614086,0.0,50_2_2,1000,1000,12,9,-0.3621698860175022,50,1.0,0.0
400,0.01,10.0,0.0,1.0,3.96,1.98997487421324,0.0,50_2_3,1000,1000,11,6,-0.8284639999283083,50,1.0,0.0
500,0.01,15.0,0.0,11.0,4.95,2.224859546128699,0.0,50_2_4,1000,1000,14,10,-0.1813436216773141,50,1.0,0.0
600,0.01,15.0,0.0,7.0,5.9399999999999995,2.437211521390788,0.0,50_2_5,1000,1000,12,5,-0.30839848084874893,50,1.0,0.0
700,0.01,15.0,0.0,7.0,6.93,2.6324893162176366,0.0,50_2_6,1000,1000,9,7,-0.27465161739407035,50,1.0,0.0
800,0.01,15.0,0.0,6.0,7.92,2.814249455894058,0.0,50_2_7,1000,1000,11,9,-0.39977100467648186,50,1.0,0.0
900,0.01,15.0,0.0,10.0,8.91,2.98496231131986,0.0,50_2_8,1000,1000,13,12,-0.33750820149853816,50,1.0,0.0
1000,0.01,20.0,0.0,7.0,9.9,3.146426544510455,0.0,50_2_9,1000,1000,15,10,-0.49436154356043094,50,1.0,0.0
100,0.01,5.0,0.0,0.0,0.99,0.99498743710662,0.0,51_0_0,1000,1000,10,9,-2.2975368961640767,51,0.0,0.0
200,0.01,10.0,0.0,4.0,1.98,1.407124727947029,0.0,51_0_1,1000,1000,14,11,-0.1770515921851645,51,1.0,0.0
